it	posterior	likelihood	prior	lambda_avg	mu_avg	K_l	K_m	root_age	death_age	gamma_rate_hp_BI	gamma_rate_hp_D	poisson_rate_hp	corr_coeff	rsquared	gelman_r2
520000	-105797.513499	-105770.675262	-26.83823746	0.332243735037	0.130094533075	6	5	1968.0	2000.5	5.058196745336686	18.31364243446324	3.153851999197825	0.594281210566	0.627271107614	0.627271107614
530000	-105802.256199	-105775.347228	-26.9089709072	0.334027606523	0.134878733488	6	5	1968.0	2000.5	4.786830438340809	16.455641567647735	4.11293705645217	0.606291650502	0.583473291178	0.583473291178
540000	-105795.088489	-105763.42347	-31.6650190044	0.318797371223	0.12141858111	7	6	1968.0	2000.5	5.8566476849547655	10.957542685868473	3.8000266183502864	0.568553721147	0.601350278325	0.601350278325
550000	-105801.962655	-105764.820343	-37.1423121135	0.36998824067	0.114470588815	8	6	1968.0	2000.5	6.603065273154708	18.281312745749812	4.900533281631455	0.945004543681	0.818988917927	0.818988917927
560000	-105796.224742	-105763.979029	-32.2457127817	0.321552000806	0.132231007888	7	5	1968.0	2000.5	5.466864967930456	16.71003151449408	4.063354413051713	0.584054191981	0.61666973773	0.61666973773
570000	-105800.007425	-105765.382162	-34.6252629435	0.321358256789	0.134271487227	8	5	1968.0	2000.5	4.257636024617528	20.894419707670966	4.942464411427101	0.598034532245	0.624678178005	0.624678178005
580000	-105797.335108	-105763.718926	-33.6161814517	0.320757231084	0.134985523138	8	5	1968.0	2000.5	7.897609909931274	10.605695978642164	4.859650262912521	0.575877966746	0.575060999343	0.575060999343
590000	-105803.385915	-105774.442186	-28.943728711	0.329720212604	0.132633707036	6	5	1968.0	2000.5	2.8735102144464584	12.402941482524191	2.8914541904595117	0.590824496545	0.594368168709	0.594368168709
600000	-105801.629555	-105772.448622	-29.1809336482	0.321206620567	0.133583979894	6	5	1968.0	2000.5	5.4488297425213945	27.900548324697322	3.7254364221116827	0.555969120193	0.54361067495	0.54361067495
610000	-105800.429214	-105773.192021	-27.2371935981	0.318309122879	0.134074806821	6	5	1968.0	2000.5	4.674123710051333	18.502640725903557	5.021966848845432	0.541653602378	0.520514490593	0.520514490593
620000	-105801.212893	-105770.711204	-30.5016892422	0.334921649663	0.114311275567	6	6	1968.0	2000.5	8.032274244012115	22.39593213526794	3.653793725188948	0.608657084767	0.639652870017	0.639652870017
630000	-105794.500353	-105764.240573	-30.2597805603	0.331805284654	0.135015538331	7	5	1968.0	2000.5	7.315383289628128	10.126473238780372	3.5038553521005853	0.60486770687	0.665401231413	0.665401231413
640000	-105793.20782	-105757.810833	-35.3969875657	0.324121075264	0.125052731254	8	6	1968.0	2000.5	7.346599789701997	14.575712062592832	5.426158469711774	0.584093325863	0.657865078987	0.657865078987
650000	-105798.12558	-105765.406554	-32.7190259701	0.33508317161	0.134175872745	7	6	1968.0	2000.5	7.757276624132248	16.655284939235038	5.8390645081404635	0.624427794838	0.682411093604	0.682411093604
660000	-105802.977901	-105769.500196	-33.4777050096	0.355542137623	0.130652704065	8	5	1968.0	2000.5	6.50431338415084	12.680931470515251	6.26552743494595	0.629351320571	0.662873829543	0.662873829543
670000	-105799.515551	-105767.04277	-32.4727810686	0.335677861594	0.141289783787	6	7	1968.0	2000.5	6.300924152649445	8.863360686139027	8.005512465718056	0.585188848977	0.643757812823	0.643757812823
680000	-105799.253324	-105771.763868	-27.4894558779	0.3349125175	0.129737216839	6	5	1968.0	2000.5	8.086446807437412	18.488222136045124	4.050529816462186	0.615986722437	0.655191692743	0.655191692743
690000	-105799.533403	-105771.117228	-28.4161747643	0.339613681619	0.132510701494	6	5	1968.0	2000.5	4.251876638401958	9.57796247768076	3.7437564180477523	0.631111258083	0.644143645447	0.644143645447
700000	-105797.86638	-105766.772925	-31.093454987	0.33146066668	0.136486039211	7	5	1968.0	2000.5	8.117679175117576	10.756880147218249	4.616430188672536	0.630902959464	0.665469748717	0.665469748717
710000	-105795.029245	-105764.820614	-30.2086310527	0.321895741656	0.131558873111	7	5	1968.0	2000.5	6.30885265761362	14.805934173558484	6.671406110537175	0.598232802076	0.611328079844	0.611328079844
720000	-105806.573285	-105776.393275	-30.1800094381	0.346432335747	0.127220754451	6	6	1968.0	2000.5	6.668462990709141	10.874213211665287	5.057296977098591	0.655222903025	0.671139710935	0.671139710935
730000	-105807.409529	-105779.921272	-27.4882573352	0.333233940588	0.128589138272	6	5	1968.0	2000.5	4.316201315008301	15.889810226667386	4.296451623947608	0.602790694323	0.611687885682	0.611687885682
740000	-105797.296203	-105759.928918	-37.36728523	0.327659411418	0.133390763052	8	6	1968.0	2000.5	6.993584221730314	17.534472726758068	3.8967037708761145	0.614846908832	0.615407257215	0.615407257215
750000	-105816.127146	-105769.383033	-46.74411245	0.369342309005	0.125024708655	9	6	1968.0	2000.5	9.263154757529275	25.990767939716264	3.910730611759597	0.871175829987	0.894833773266	0.894833773266
760000	-105798.974592	-105770.658143	-28.31644968	0.328015076221	0.130080741387	6	5	1968.0	2000.5	4.2813772498624685	10.241881837355185	4.166987345609401	0.581668690449	0.589242048301	0.589242048301
770000	-105801.60046	-105771.419979	-30.1804811986	0.32744475435	0.121736872537	6	7	1968.0	2000.5	5.768718754445662	18.562437062469268	6.657175150866921	0.561678441462	0.58680604982	0.58680604982
780000	-105800.738718	-105761.995667	-38.7430512875	0.314835016015	0.129835643943	8	6	1968.0	2000.5	9.627814943736418	13.334699196399033	3.6936001792075595	0.557407785956	0.557977449268	0.557977449268
790000	-105796.693519	-105761.731304	-34.9622142337	0.323569260624	0.140244874974	7	7	1968.0	2000.5	7.693782825143834	18.51290562567275	7.226148880247111	0.594473028466	0.631706284077	0.631706284077
800000	-105807.833593	-105776.729608	-31.1039852708	0.32904755473	0.134210421075	7	5	1968.0	2000.5	6.743109308968971	19.68139023152109	3.656737446546985	0.669877338428	0.76958429072	0.76958429072
810000	-105797.034465	-105770.830925	-26.2035407081	0.331443557805	0.136528492793	6	5	1968.0	2000.5	5.349120442041023	18.459367810845976	5.176855698867599	0.554965351662	0.61118736936	0.61118736936
820000	-105803.410833	-105776.080815	-27.3300179443	0.336977214655	0.13382093742	6	5	1968.0	2000.5	5.1738930496815785	15.069874657240506	3.66149569176679	0.580472317342	0.635179540357	0.635179540357
830000	-105806.372659	-105776.80747	-29.5651890388	0.331159539459	0.135822509513	7	5	1968.0	2000.5	6.873861861919341	13.872675948838573	3.5545383203252463	0.571865587962	0.565803743224	0.565803743224
840000	-105800.239619	-105770.080356	-30.1592624309	0.334998471642	0.132067049051	7	5	1968.0	2000.5	6.508916656756605	16.74828001136537	4.563758538456812	0.582907161525	0.612741875205	0.612741875205
850000	-105798.405286	-105766.235775	-32.1695114962	0.334266483186	0.134505867207	7	6	1968.0	2000.5	7.5961039161174515	14.662993612047236	8.137745882941049	0.597080334391	0.639355692849	0.639355692849
860000	-105803.43723	-105776.033966	-27.4032641596	0.34178672369	0.127187645107	6	5	1968.0	2000.5	7.247327932561538	21.72809539059971	5.968857104772734	0.593697730312	0.652207554201	0.652207554201
870000	-105794.855756	-105762.121574	-32.7341818676	0.3299579091	0.125212380258	7	6	1968.0	2000.5	8.23609287353383	11.88273966963148	6.212452399397424	0.603796541946	0.658395118134	0.658395118134
880000	-105802.066401	-105768.448829	-33.6175713114	0.370778001996	0.114888876019	7	6	1968.0	2000.5	7.477506137496267	14.195586458148481	4.489924181448587	0.731445412846	0.802155098733	0.802155098733
890000	-105801.624349	-105770.354968	-31.2693809403	0.340877595432	0.122130605969	6	6	1968.0	2000.5	7.8590707875413175	24.517028303997186	8.03714061180289	0.604672728571	0.657929055145	0.657929055145
900000	-105813.691332	-105780.354291	-33.3370407729	0.313792496484	0.107665648631	6	7	1968.0	2000.5	3.741293515820179	13.907883801205921	2.9909119582637134	0.543610534232	0.576700524431	0.576700524431
910000	-105807.093533	-105774.732063	-32.3614697826	0.317259192657	0.123434308692	7	6	1968.0	2000.5	6.209830445588341	13.760846125892526	3.9222823596162617	0.579209505424	0.596557501665	0.596557501665
920000	-105804.312763	-105776.119138	-28.1936246131	0.352641324938	0.136248352033	6	5	1968.0	2000.5	6.077328136838525	22.130494731237402	4.130180703554851	0.654296044152	0.668530300532	0.668530300532
930000	-105792.341076	-105760.319716	-32.0213600298	0.327187388144	0.123026006032	7	6	1968.0	2000.5	4.811510545143158	18.416256045633517	5.249028548070816	0.626066379967	0.666956814742	0.666956814742
940000	-105792.36504	-105758.448477	-33.9165625095	0.327009966255	0.138130903312	7	7	1968.0	2000.5	6.136980773240263	15.133746658474212	5.46552589455396	0.60239094975	0.62525258931	0.62525258931
950000	-105804.32346	-105775.404638	-28.9188222316	0.332091100112	0.134414453603	6	5	1968.0	2000.5	3.069264045455641	19.289480758794717	3.6775986035405754	0.576062494269	0.597281454527	0.597281454527
960000	-105800.307399	-105768.320865	-31.9865340351	0.32924486397	0.123635755857	7	6	1968.0	2000.5	4.7721227868871	15.103371115401913	8.598503320104982	0.561602574587	0.609005186852	0.609005186852
970000	-105799.635144	-105768.880056	-30.7550881468	0.324454897002	0.133756965931	7	5	1968.0	2000.5	6.433627989190679	7.925913724926766	4.394248541427791	0.582090143874	0.629979559939	0.629979559939
980000	-105795.111919	-105763.342827	-31.7690912979	0.317528484997	0.115958471807	7	6	1968.0	2000.5	4.734103922228432	20.689564950119948	4.8288115803512675	0.570265090795	0.610508690959	0.610508690959
990000	-105799.119396	-105768.706337	-30.4130590378	0.321093391727	0.130527102904	7	5	1968.0	2000.5	4.647365332171442	9.34208532217638	4.8840202600892	0.588494644706	0.574934687889	0.574934687889
