id	ts	te
13965	18	32
13966	18	20
13967	18	20
13968	18	19
13969	18	27
13970	18	21
13971	18	24
13972	18	23
13973	18	21
13974	18	22
13975	18	19
13976	18	21
13977	18	19
13978	18	35
13979	18	25
13980	18	21
13981	18	24
13982	18	19
13983	18	33
13984	18	20
13985	18	22
13986	18	18
13987	18	28
13988	18	38
13989	18	20
13990	18	20
13991	18	29
13992	18	28
13993	18	22
13994	18	21
13995	18	37
13996	18	21
13997	18	22
13998	18	26
13999	18	27
14000	18	26
14001	18	28
14002	18	20
14003	18	32
14004	18	19
14005	18	24
14006	18	32
14007	18	39
14008	18	20
14009	18	19
14010	18	38
14011	18	28
14012	18	27
14013	18	19
14014	18	24
14015	18	21
14016	18	31
14017	18	19
14018	18	19
14019	18	23
14020	18	21
14021	18	32
14022	18	22
14023	18	19
14024	18	21
14025	18	36
14026	18	22
14027	18	40
14028	18	26
14029	18	25
14030	18	28
14031	18	19
14032	18	22
14033	18	27
14034	18	19
14035	18	32
14036	18	24
14037	18	21
14038	18	28
14039	18	22
14040	18	20
14041	18	22
14042	18	19
14043	18	21
14044	18	20
14045	18	36
14046	18	25
14047	18	20
14048	18	25
14049	18	32
14050	18	24
14051	18	23
14052	18	22
14053	18	20
14054	18	22
14055	18	24
14056	18	19
14057	18	34
14058	18	25
14059	18	36
14060	18	27
14061	18	19
14062	18	19
14063	18	21
14064	18	22
14065	18	20
14066	18	26
14067	18	27
14068	18	20
14069	18	26
14070	18	19
14071	18	21
14072	18	19
14073	18	19
14074	18	25
14075	18	20
14076	18	19
14077	18	24
14078	18	38
14079	18	39
14080	18	19
14081	18	23
14082	18	26
14083	18	21
14084	18	22
14085	18	23
14086	18	31
14087	18	23
14088	18	40
14089	18	19
14090	18	22
14091	18	20
14092	18	18
14093	18	26
14094	18	23
14095	18	19
14096	18	29
14097	18	19
14098	18	21
14099	18	18
14100	18	21
14101	18	21
14102	18	19
14103	18	22
14104	18	19
14105	18	22
14106	18	28
14107	18	19
14108	18	22
14109	18	21
14110	18	26
14111	18	26
14112	18	29
14113	18	33
14114	18	23
14115	18	20
14116	18	19
14117	18	30
14118	18	31
14119	18	29
14120	18	22
14121	18	23
14122	18	35
14123	18	20
14124	18	21
14125	18	20
14126	18	20
14127	18	32
14128	18	25
14129	18	20
14130	18	23
14131	18	22
14132	18	19
14133	18	26
14134	18	22
14135	18	19
14136	18	40
14137	18	33
14138	18	24
14139	18	28
14140	18	21
14141	18	26
14142	18	27
14143	18	19
14144	18	26
14145	18	21
14146	18	32
14147	18	20
14148	18	19
14149	18	19
14150	18	22
14151	18	33
14152	18	19
14153	18	23
14154	18	21
14155	18	19
14156	18	19
14157	18	24
14158	18	21
14159	18	25
14160	18	28
14161	18	20
14162	18	20
14163	18	20
14164	18	19
14165	18	25
14166	18	25
14167	18	23
14168	18	27
14169	18	20
14170	18	24
14171	18	21
14172	18	21
14173	18	19
14174	18	19
14175	18	26
14176	18	39
14177	18	27
14178	18	19
14179	19	27
14180	19	23
14181	19	22
14182	19	25
14183	19	19
14184	19	30
14185	19	21
14186	19	20
14187	19	24
14188	19	30
14189	19	24
14190	19	19
14191	19	29
14192	19	26
14193	19	29
14194	19	26
14195	19	25
14196	19	40
14197	19	26
14198	19	23
14199	19	19
14200	19	19
14201	19	20
14202	19	40
14203	19	24
14204	19	31
14205	19	35
14206	19	35
14207	19	24
14208	19	29
14209	19	20
14210	19	22
14211	19	26
14212	19	32
14213	19	31
14214	19	19
14215	19	26
14216	19	19
14217	19	28
14218	19	35
14219	19	25
14220	19	36
14221	19	19
14222	19	24
14223	19	33
14224	19	20
14225	19	30
14226	19	21
14227	19	22
14228	19	32
14229	19	28
14230	19	20
14231	19	22
14232	19	25
14233	19	29
14234	19	37
14235	19	20
14236	19	19
14237	19	19
14238	19	24
14239	19	26
14240	19	21
14241	19	20
14242	19	20
14243	19	36
14244	19	21
14245	19	21
14246	19	37
14247	19	20
14248	19	23
14249	19	19
14250	19	22
14251	19	19
14252	19	20
14253	19	19
14254	19	28
14255	19	31
14256	19	29
14257	19	32
14258	19	24
14259	19	19
14260	19	19
14261	19	19
14262	19	36
14263	19	19
14264	19	22
14265	19	23
14266	19	26
14267	19	20
14268	19	22
14269	19	37
14270	19	21
14271	19	34
14272	19	28
14273	19	28
14274	19	32
14275	19	31
14276	19	26
14277	19	27
14278	19	40
14279	19	19
14280	19	28
14281	19	20
14282	19	30
14283	19	20
14284	19	22
14285	19	23
14286	19	21
14287	19	25
14288	19	19
14289	19	22
14290	19	40
14291	19	22
14292	19	30
14293	19	20
14294	19	19
14295	19	26
14296	19	26
14297	19	32
14298	19	19
14299	19	28
14300	19	22
14301	19	23
14302	19	27
14303	19	29
14304	19	20
14305	19	23
14306	19	27
14307	19	27
14308	19	25
14309	19	26
14310	19	21
14311	19	19
14312	19	27
14313	19	28
14314	19	23
14315	19	31
14316	19	21
14317	19	26
14318	19	24
14319	19	21
14320	19	19
14321	19	24
14322	19	21
14323	19	25
14324	19	25
14325	19	21
14326	19	31
14327	19	20
14328	19	20
14329	19	19
14330	19	20
14331	19	20
14332	19	21
14333	19	21
14334	19	19
14335	19	22
14336	19	22
14337	19	19
14338	19	37
14339	19	27
14340	19	19
14341	19	33
14342	19	27
14343	19	24
14344	19	19
14345	19	24
14346	19	20
14347	19	20
14348	19	22
14349	19	24
14350	19	24
14351	19	30
14352	19	21
14353	19	27
14354	19	20
14355	19	24
14356	19	26
14357	19	23
14358	19	23
14359	19	25
14360	19	21
14361	19	20
14362	19	20
14363	19	21
14364	19	28
14365	19	19
14366	19	24
14367	19	21
14368	19	20
14369	19	25
14370	19	35
14371	19	21
14372	19	20
14373	19	34
14374	19	19
14375	19	33
14376	19	20
14377	19	23
14378	19	23
14379	19	22
14380	19	23
14381	19	19
14382	19	22
14383	19	22
14384	19	20
14385	19	26
14386	19	23
14387	19	25
14388	19	20
14389	19	20
14390	19	20
14391	19	29
14392	19	19
14393	19	21
14394	19	29
14395	19	20
14396	19	20
14397	19	20
14398	19	20
14399	19	19
14400	19	21
14401	19	27
14402	19	22
14403	19	19
14404	19	38
14405	19	28
14406	19	20
14407	19	25
14408	19	21
14409	19	20
14410	19	19
14411	19	28
14412	19	23
14413	19	22
14414	19	20
14415	19	24
14416	19	22
14417	19	26
14418	19	21
14419	19	31
14420	19	24
14421	19	27
14422	19	20
14423	19	25
14424	19	22
14425	19	19
14426	19	23
14427	19	31
14428	19	40
14429	19	34
14430	19	21
14431	19	19
14432	19	19
14433	19	25
14434	19	22
14435	19	35
14436	19	24
14437	19	24
14438	19	19
14439	19	21
14440	19	23
14441	19	25
14442	19	24
14443	19	21
14444	19	21
14445	19	27
14446	19	21
14447	19	29
14448	19	24
14449	19	27
14450	19	27
14451	19	22
14452	19	24
14453	19	29
14454	19	19
14455	19	19
14456	19	32
14457	19	21
14458	19	39
14459	19	22
14460	19	22
14461	19	23
14462	19	22
14463	19	19
14464	19	22
14465	19	29
14466	19	19
14467	19	19
14468	19	19
14469	19	23
14470	19	30
14471	19	27
14472	19	20
14473	19	31
14474	19	19
14475	19	20
14476	19	27
14477	19	21
14478	19	29
14479	19	19
14480	19	24
14481	19	29
14482	19	19
14483	19	22
14484	19	19
14485	19	31
14486	19	23
14487	19	40
14488	19	20
14489	19	26
14490	19	23
14491	19	20
14492	19	28
14493	19	38
14494	19	21
14495	19	24
14496	19	37
14497	19	26
14498	19	23
14499	19	32
14500	19	33
14501	19	20
14502	19	20
14503	19	20
14504	19	29
14505	19	21
14506	19	25
14507	19	19
14508	19	27
14509	19	33
14510	19	38
14511	19	24
14512	19	20
14513	19	25
14514	19	38
14515	19	28
14516	19	19
14517	19	23
14518	19	22
14519	19	19
14520	19	21
14521	19	28
14522	19	33
14523	19	25
14524	19	22
14525	19	19
14526	19	20
14527	19	19
14528	19	28
14529	19	20
14530	19	23
14531	19	39
14532	19	24
14533	19	20
14534	19	25
14535	19	24
14536	19	23
14537	19	30
14538	19	19
14539	19	27
14540	19	29
14541	19	20
14542	19	24
14543	19	26
14544	19	33
14545	19	32
14546	19	23
14547	19	23
14548	19	29
14549	19	28
14550	19	27
14551	19	27
14552	19	21
14553	19	19
14554	19	29
14555	19	27
14556	19	25
14557	19	21
14558	19	20
14559	19	21
14560	19	20
14561	19	20
14562	19	29
14563	19	24
14564	19	21
14565	19	19
14566	19	22
14567	19	21
14568	19	38
14569	19	19
14570	19	23
14571	19	36
14572	19	24
14573	19	23
14574	19	21
14575	19	24
14576	19	21
14577	19	29
14578	19	30
14579	19	31
14580	19	23
14581	19	26
14582	19	31
14583	19	29
14584	19	26
14585	19	40
14586	19	22
14587	19	22
14588	19	39
14589	19	40
14590	19	21
14591	19	27
14592	19	23
14593	19	22
14594	19	26
14595	19	37
14596	19	19
14597	19	21
14598	19	26
14599	19	28
14600	19	20
14601	19	23
14602	19	21
14603	19	35
14604	19	20
14605	19	22
14606	19	22
14607	19	19
14608	19	24
14609	19	29
14610	19	23
14611	19	27
14612	19	20
14613	19	22
14614	19	21
14615	19	30
14616	19	19
14617	19	20
14618	19	25
14619	19	29
14620	19	38
14621	19	23
14622	19	21
14623	19	26
14624	19	28
14625	19	32
14626	19	26
14627	19	24
14628	19	22
14629	19	23
14630	19	27
14631	19	37
14632	19	32
14633	19	23
14634	19	19
14635	19	19
14636	19	32
14637	19	19
14638	19	22
14639	19	26
14640	19	30
14641	19	29
14642	19	30
14643	19	27
14644	19	25
14645	19	23
14646	19	21
14647	19	21
14648	19	23
14649	19	30
14650	19	35
14651	19	22
14652	19	21
14653	19	24
14654	19	20
14655	19	32
14656	19	25
14657	19	20
14658	19	19
14659	19	19
14660	19	27
14661	19	23
14662	19	22
14663	19	36
14664	19	19
14665	19	40
14666	19	33
14667	19	24
14668	19	26
14669	19	24
14670	19	26
14671	19	19
14672	19	21
14673	19	20
14674	19	29
14675	19	22
14676	19	19
14677	19	21
14678	19	22
14679	19	33
14680	19	36
14681	19	19
14682	19	23
14683	19	19
14684	19	28
14685	19	27
14686	19	25
14687	19	27
14688	19	22
14689	19	29
14690	19	28
14691	19	19
14692	19	24
14693	19	19
14694	19	24
14695	19	24
14696	19	20
14697	19	26
14698	19	26
14699	19	22
14700	19	21
14701	19	19
14702	19	22
14703	19	19
14704	19	24
14705	19	25
14706	19	30
14707	19	32
14708	19	34
14709	19	33
14710	19	31
14711	19	24
14712	19	20
14713	19	23
14714	19	28
14715	19	32
14716	19	23
14717	19	27
14718	19	20
14719	19	19
14720	19	19
14721	19	20
14722	19	35
14723	19	20
14724	19	20
14725	19	22
14726	19	20
14727	19	24
14728	19	40
14729	19	19
14730	19	21
14731	19	23
14732	19	38
14733	19	23
14734	19	34
14735	19	22
14736	19	19
14737	19	26
14738	19	19
14739	19	20
14740	19	24
14741	19	23
14742	19	22
14743	19	28
14744	19	34
14745	19	24
14746	19	25
14747	19	31
14748	19	30
14749	19	19
14750	19	38
14751	19	21
14752	19	26
14753	19	24
14754	19	31
14755	19	25
14756	19	22
14757	19	30
14758	19	23
14759	19	32
14760	19	27
14761	19	22
14762	19	26
14763	19	23
14764	19	23
14765	19	20
14766	19	24
14767	19	28
14768	19	22
14769	19	22
14770	19	23
14771	19	19
14772	19	31
14773	19	20
14774	19	22
14775	19	22
14776	19	25
14777	19	21
14778	19	23
14779	19	22
14780	19	24
14781	19	21
14782	19	30
14783	19	32
14784	19	19
14785	19	23
14786	19	23
14787	19	24
14788	19	30
14789	19	25
14790	19	25
14791	19	24
14792	19	28
14793	19	22
14794	19	22
14795	19	30
14796	19	29
14797	19	30
14798	19	21
14799	19	27
14800	19	21
14801	19	30
14802	19	27
14803	19	27
14804	19	21
14805	19	21
14806	19	20
14807	19	25
14808	19	20
14809	19	23
14810	19	21
14811	19	24
14812	19	19
14813	19	31
14814	19	35
14815	19	29
14816	19	20
14817	19	20
14818	19	26
14819	19	22
14820	19	22
14821	19	40
14822	19	20
14823	19	23
14824	19	33
14825	19	24
14826	19	19
14827	19	30
14828	19	28
14829	19	28
14830	19	21
14831	19	21
14832	19	20
14833	19	28
14834	19	32
14835	19	21
14836	19	19
14837	19	23
14838	19	22
14839	19	21
14840	19	20
14841	19	26
14842	19	30
14843	19	22
14844	19	19
14845	19	25
14846	19	21
14847	19	21
14848	19	28
14849	19	22
14850	19	21
14851	19	21
14852	19	23
14853	19	20
14854	19	23
14855	19	22
14856	19	20
14857	19	28
14858	19	21
14859	19	22
14860	19	23
14861	19	24
14862	19	26
14863	19	21
14864	19	19
14865	19	20
14866	19	27
14867	19	20
14868	19	25
14869	19	32
14870	19	25
14871	19	22
14872	19	22
14873	19	20
14874	19	25
14875	19	28
14876	19	21
14877	19	21
14878	19	22
14879	19	20
14880	19	19
14881	19	27
14882	19	29
14883	19	21
14884	19	38
14885	19	22
14886	19	27
14887	19	27
14888	19	22
14889	19	21
14890	19	24
14891	19	22
14892	19	24
14893	19	34
14894	19	25
14895	19	21
14896	19	24
14897	19	40
14898	19	22
14899	19	28
14900	19	26
14901	19	33
14902	19	20
14903	19	21
14904	19	32
14905	19	21
14906	19	35
14907	19	35
14908	19	40
14909	19	23
14910	19	22
14911	19	26
14912	19	20
14913	19	20
14914	19	21
14915	19	25
14916	19	23
14917	19	26
14918	19	31
14919	19	31
14920	19	28
14921	19	25
14922	19	31
14923	19	32
14924	19	22
14925	19	20
14926	19	20
14927	19	29
14928	19	25
14929	19	25
14930	19	25
14931	19	30
14932	19	21
14933	19	21
14934	19	24
14935	19	22
14936	19	21
14937	19	22
14938	19	28
14939	19	35
14940	19	22
14941	19	24
14942	19	25
14943	19	36
14944	19	26
14945	19	23
14946	19	25
14947	19	19
14948	19	37
14949	19	20
14950	19	22
14951	19	24
14952	19	28
14953	19	29
14954	19	25
14955	19	21
14956	19	22
14957	19	20
14958	19	23
14959	19	35
14960	19	20
14961	19	29
14962	19	22
14963	19	28
14964	19	24
14965	19	40
14966	19	26
14967	19	22
14968	19	25
14969	19	31
14970	19	24
14971	19	27
14972	19	21
14973	19	29
14974	19	19
14975	19	22
14976	19	24
14977	19	23
14978	19	20
14979	19	26
14980	19	19
14981	19	23
14982	19	24
14983	19	34
14984	19	20
14985	19	20
14986	19	20
14987	19	19
14988	19	22
14989	19	29
14990	19	25
14991	19	21
14992	19	20
14993	19	19
14994	19	21
14995	19	21
14996	19	22
14997	19	24
14998	19	30
14999	19	20
15000	19	22
15001	19	20
15002	19	20
15003	19	23
15004	19	28
15005	19	20
15006	19	23
15007	19	22
15008	19	25
15009	19	31
15010	19	40
15011	19	23
15012	19	31
15013	19	26
15014	19	31
15015	19	24
15016	19	23
15017	19	25
15018	19	36
15019	19	21
15020	19	25
15021	19	24
15022	19	23
15023	19	20
15024	19	23
15025	19	23
15026	19	25
15027	19	20
15028	19	32
15029	19	20
15030	19	30
15031	19	25
15032	19	20
15033	19	22
15034	19	20
15035	19	22
15036	19	21
15037	19	26
15038	19	26
15039	19	20
15040	19	27
15041	19	19
15042	19	26
15043	19	39
15044	19	26
15045	19	22
15046	19	20
15047	19	22
15048	19	25
15049	19	20
15050	19	21
15051	19	22
15052	19	27
15053	19	23
15054	19	33
15055	19	22
15056	19	28
15057	19	22
15058	19	33
15059	19	23
15060	19	35
15061	19	28
15062	19	29
15063	19	25
15064	19	20
15065	19	24
15066	19	26
15067	19	34
15068	19	29
15069	19	24
15070	19	25
15071	19	25
15072	19	23
15073	19	20
15074	19	22
15075	19	25
15076	19	34
15077	19	38
15078	19	25
15079	19	22
15080	19	23
15081	19	24
15082	19	20
15083	19	29
15084	19	25
15085	19	24
15086	19	21
15087	19	22
15088	19	38
15089	19	21
15090	19	19
15091	19	21
15092	19	30
15093	19	25
15094	19	25
15095	19	40
15096	19	20
15097	19	33
15098	19	29
15099	19	27
15100	19	23
15101	19	25
15102	19	31
15103	19	25
15104	19	37
15105	19	25
15106	19	23
15107	19	32
15108	19	29
15109	19	27
15110	19	23
15111	19	22
15112	19	23
15113	19	27
15114	19	21
15115	19	26
15116	19	27
15117	19	21
15118	19	22
15119	19	22
15120	19	22
15121	19	20
15122	19	22
15123	19	31
15124	19	20
15125	19	20
15126	19	25
15127	19	23
15128	19	20
15129	19	24
15130	19	28
15131	19	37
15132	19	20
15133	19	25
15134	19	40
15135	19	36
15136	19	31
15137	19	21
15138	19	21
15139	19	40
15140	19	33
15141	19	20
15142	19	24
15143	19	26
15144	19	34
15145	19	19
15146	19	33
15147	19	21
15148	19	20
15149	19	28
15150	19	22
15151	19	23
15152	19	20
15153	19	23
15154	19	25
15155	19	24
15156	19	19
15157	19	30
15158	19	29
15159	19	21
15160	19	32
15161	19	27
15162	19	33
15163	19	26
15164	19	25
15165	19	24
15166	19	22
15167	19	31
15168	19	24
15169	19	26
15170	19	27
15171	19	21
15172	19	28
15173	19	23
15174	19	28
15175	19	24
15176	19	24
15177	19	32
15178	19	24
15179	19	37
15180	19	28
15181	19	20
15182	19	21
15183	19	22
15184	19	23
15185	19	28
15186	19	23
15187	19	21
15188	19	34
15189	19	35
15190	19	26
15191	19	26
15192	19	25
15193	19	27
15194	19	20
15195	19	28
15196	19	32
15197	19	30
15198	19	21
15199	19	40
15200	19	31
15201	19	27
15202	19	22
15203	19	35
15204	19	27
15205	19	20
15206	19	32
15207	19	33
15208	19	22
15209	19	27
15210	19	21
15211	19	22
15212	19	40
15213	19	21
15214	19	32
15215	19	37
15216	19	31
15217	19	31
15218	19	22
15219	19	28
15220	19	23
15221	19	29
15222	19	24
15223	19	23
15224	19	24
15225	19	40
15226	19	25
15227	19	22
15228	19	24
15229	19	29
15230	19	22
15231	19	23
15232	19	26
15233	19	33
15234	19	23
15235	19	22
15236	19	20
15237	19	21
15238	20	23
15239	20	23
15240	20	31
15241	20	20
15242	20	21
15243	20	20
15244	20	28
15245	20	21
15246	20	20
15247	20	23
15248	20	24
15249	20	21
15250	20	23
15251	20	23
15252	20	28
15253	20	20
15254	20	28
15255	20	21
15256	20	23
15257	20	23
15258	20	29
15259	20	20
15260	20	25
15261	20	24
15262	20	24
15263	20	20
15264	20	29
15265	20	25
15266	20	21
15267	20	21
15268	20	21
15269	20	20
15270	20	24
15271	20	21
15272	20	23
15273	20	23
15274	20	25
15275	20	25
15276	20	25
15277	20	21
15278	20	22
15279	20	22
15280	20	25
15281	20	25
15282	20	22
15283	20	23
15284	20	27
15285	20	22
15286	20	37
15287	20	22
15288	20	35
15289	20	26
15290	20	24
15291	20	23
15292	20	26
15293	20	34
15294	20	25
15295	20	25
15296	20	22
15297	20	20
15298	20	31
15299	20	26
15300	20	40
15301	20	26
15302	20	20
15303	20	22
15304	20	27
15305	20	33
15306	20	29
15307	20	26
15308	20	36
15309	20	40
15310	20	26
15311	20	28
15312	20	28
15313	20	26
15314	20	20
15315	20	20
15316	20	26
15317	20	36
15318	20	26
15319	20	20
15320	20	22
15321	20	20
15322	20	24
15323	20	22
15324	20	22
15325	20	31
15326	20	24
15327	20	35
15328	20	23
15329	20	20
15330	20	32
15331	20	23
15332	20	30
15333	20	20
15334	20	35
15335	20	34
15336	20	40
15337	20	24
15338	20	26
15339	20	22
15340	20	20
15341	20	20
15342	20	22
15343	20	23
15344	20	25
15345	20	34
15346	20	21
15347	20	28
15348	20	32
15349	20	25
15350	20	26
15351	20	26
15352	20	23
15353	20	25
15354	20	23
15355	20	21
15356	20	30
15357	20	27
15358	20	25
15359	20	21
15360	20	25
15361	20	23
15362	20	25
15363	20	23
15364	20	22
15365	20	39
15366	20	28
15367	20	25
15368	20	22
15369	20	22
15370	20	24
15371	20	23
15372	20	34
15373	20	20
15374	20	29
15375	20	28
15376	20	27
15377	20	27
15378	20	23
15379	20	24
15380	20	20
15381	20	21
15382	20	38
15383	20	27
15384	20	26
15385	20	25
15386	20	36
15387	20	25
15388	20	27
15389	20	27
15390	20	20
15391	20	27
15392	20	21
15393	20	24
15394	20	23
15395	20	25
15396	20	29
15397	20	24
15398	20	26
15399	20	21
15400	20	23
15401	20	38
15402	20	32
15403	20	20
15404	20	23
15405	20	34
15406	20	31
15407	20	20
15408	20	26
15409	20	27
15410	20	22
15411	20	23
15412	20	37
15413	20	22
15414	20	27
15415	20	23
15416	20	20
15417	20	24
15418	20	22
15419	20	36
15420	20	28
15421	20	40
15422	20	20
15423	20	31
15424	20	32
15425	20	32
15426	20	22
15427	20	25
15428	20	22
15429	20	28
15430	20	22
15431	20	22
15432	20	33
15433	20	22
15434	20	22
15435	20	21
15436	20	30
15437	20	20
15438	20	21
15439	20	32
15440	20	21
15441	20	20
15442	20	22
15443	20	24
15444	20	25
15445	20	21
15446	20	24
15447	20	23
15448	20	29
15449	20	20
15450	20	21
15451	20	21
15452	20	23
15453	20	26
15454	20	23
15455	20	25
15456	20	23
15457	20	31
15458	20	22
15459	20	31
15460	20	21
15461	20	21
15462	20	28
15463	20	29
15464	20	20
15465	20	29
15466	20	22
15467	20	40
15468	20	28
15469	20	22
15470	20	25
15471	20	20
15472	20	25
15473	20	23
15474	20	22
15475	20	20
15476	20	29
15477	20	23
15478	20	21
15479	20	22
15480	20	29
15481	20	25
15482	20	22
15483	20	28
15484	20	21
15485	20	35
15486	20	20
15487	20	22
15488	20	28
15489	20	40
15490	20	29
15491	20	31
15492	20	21
15493	20	25
15494	20	21
15495	20	24
15496	20	25
15497	20	22
15498	20	24
15499	20	21
15500	20	28
15501	20	27
15502	20	26
15503	20	26
15504	20	20
15505	20	24
15506	20	24
15507	20	40
15508	20	32
15509	20	36
15510	20	20
15511	20	23
15512	20	24
15513	20	24
15514	20	21
15515	20	21
15516	20	29
15517	20	40
15518	20	21
15519	20	23
15520	20	20
15521	20	30
15522	20	24
15523	20	31
15524	20	27
15525	20	24
15526	20	36
15527	20	24
15528	20	21
15529	20	28
15530	20	40
15531	20	28
15532	20	28
15533	20	22
15534	20	32
15535	20	31
15536	20	23
15537	20	34
15538	20	22
15539	20	26
15540	20	24
15541	20	20
15542	20	21
15543	20	23
15544	20	28
15545	20	26
15546	20	20
15547	20	36
15548	20	25
15549	20	30
15550	20	25
15551	20	23
15552	20	23
15553	20	26
15554	20	24
15555	20	20
15556	20	30
15557	20	21
15558	20	21
15559	20	29
15560	20	25
15561	20	23
15562	20	38
15563	20	29
15564	20	21
15565	20	26
15566	20	21
15567	20	27
15568	20	21
15569	20	27
15570	20	20
15571	20	21
15572	20	35
15573	20	30
15574	20	22
15575	20	40
15576	20	23
15577	20	40
15578	20	30
15579	20	26
15580	20	22
15581	20	34
15582	20	28
15583	20	20
15584	20	26
15585	20	28
15586	20	26
15587	20	31
15588	20	23
15589	20	29
15590	20	23
15591	20	22
15592	20	23
15593	20	32
15594	20	21
15595	20	33
15596	20	33
15597	20	23
15598	20	22
15599	20	21
15600	20	28
15601	20	20
15602	20	40
15603	20	24
15604	20	39
15605	20	21
15606	20	22
15607	20	27
15608	20	25
15609	20	21
15610	20	25
15611	20	21
15612	20	25
15613	20	23
15614	20	21
15615	20	38
15616	20	25
15617	20	21
15618	20	27
15619	20	32
15620	20	30
15621	20	30
15622	20	21
15623	20	29
15624	20	29
15625	20	25
15626	20	21
15627	20	29
15628	20	21
15629	20	27
15630	20	20
15631	20	30
15632	20	29
15633	20	39
15634	20	29
15635	20	28
15636	20	32
15637	20	24
15638	20	40
15639	20	20
15640	20	23
15641	20	29
15642	20	29
15643	20	31
15644	20	23
15645	20	24
15646	20	37
15647	20	40
15648	20	29
15649	20	30
15650	20	22
15651	20	34
15652	20	20
15653	20	29
15654	20	20
15655	20	26
15656	20	21
15657	20	28
15658	20	22
15659	20	21
15660	20	25
15661	20	21
15662	20	23
15663	20	23
15664	20	25
15665	20	27
15666	20	25
15667	20	25
15668	20	29
15669	20	25
15670	20	37
15671	20	29
15672	20	24
15673	20	35
15674	20	30
15675	20	22
15676	20	22
15677	20	26
15678	20	20
15679	20	20
15680	20	22
15681	20	31
15682	20	31
15683	20	40
15684	20	30
15685	20	30
15686	20	20
15687	20	25
15688	20	25
15689	20	25
15690	20	23
15691	20	21
15692	20	25
15693	20	26
15694	20	30
15695	20	36
15696	20	32
15697	20	30
15698	20	25
15699	20	23
15700	20	23
15701	20	37
15702	20	25
15703	20	37
15704	20	20
15705	20	23
15706	20	23
15707	20	38
15708	20	22
15709	20	21
15710	20	33
15711	20	26
15712	20	28
15713	20	20
15714	20	22
15715	20	26
15716	20	21
15717	20	23
15718	20	23
15719	20	20
15720	20	24
15721	20	38
15722	20	21
15723	20	40
15724	20	23
15725	20	28
15726	20	21
15727	20	21
15728	20	25
15729	20	21
15730	20	23
15731	20	35
15732	20	28
15733	20	30
15734	20	33
15735	20	32
15736	20	23
15737	20	38
15738	20	20
15739	20	25
15740	20	22
15741	20	21
15742	20	20
15743	20	26
15744	20	25
15745	20	26
15746	20	37
15747	20	20
15748	20	27
15749	20	28
15750	20	30
15751	20	29
15752	20	23
15753	20	27
15754	20	24
15755	20	23
15756	20	38
15757	20	25
15758	20	21
15759	20	21
15760	20	24
15761	20	24
15762	20	30
15763	20	23
15764	20	21
15765	20	23
15766	20	29
15767	20	22
15768	20	24
15769	20	23
15770	20	28
15771	20	24
15772	20	23
15773	20	22
15774	20	22
15775	20	27
15776	20	22
15777	20	22
15778	20	32
15779	20	24
15780	20	25
15781	20	21
15782	20	23
15783	20	21
15784	20	25
15785	20	23
15786	20	24
15787	20	21
15788	20	38
15789	20	24
15790	20	38
15791	20	21
15792	20	23
15793	20	20
15794	20	21
15795	20	21
15796	20	40
15797	20	27
15798	20	30
15799	20	31
15800	20	21
15801	20	22
15802	20	28
15803	20	27
15804	20	20
15805	20	28
15806	20	40
15807	20	23
15808	20	33
15809	20	22
15810	20	28
15811	20	23
15812	20	28
15813	20	26
15814	20	24
15815	20	21
15816	20	23
15817	20	25
15818	20	32
15819	20	22
15820	20	22
15821	20	24
15822	20	37
15823	20	22
15824	20	23
15825	20	20
15826	20	40
15827	20	22
15828	20	33
15829	20	37
15830	20	35
15831	20	27
15832	20	22
15833	20	33
15834	20	25
15835	20	30
15836	20	29
15837	20	22
15838	20	28
15839	20	22
15840	20	22
15841	20	40
15842	20	36
15843	20	31
15844	20	26
15845	20	29
15846	20	23
15847	20	29
15848	20	20
15849	20	24
15850	20	20
15851	20	21
15852	20	40
15853	20	21
15854	20	25
15855	20	31
15856	20	23
15857	20	27
15858	20	30
15859	20	36
15860	20	20
15861	20	25
15862	20	31
15863	20	32
15864	20	22
15865	20	40
15866	20	33
15867	20	24
15868	20	28
15869	20	21
15870	20	22
15871	20	21
15872	20	21
15873	20	28
15874	20	22
15875	20	28
15876	20	34
15877	20	22
15878	20	21
15879	20	22
15880	20	29
15881	20	24
15882	20	27
15883	20	31
15884	20	28
15885	20	40
15886	20	20
15887	20	32
15888	20	25
15889	20	22
15890	20	26
15891	20	20
15892	20	21
15893	20	25
15894	20	22
15895	20	24
15896	20	33
15897	20	20
15898	20	24
15899	20	21
15900	20	20
15901	20	36
15902	20	23
15903	20	23
15904	20	28
15905	20	30
15906	20	40
15907	20	29
15908	20	26
15909	20	24
15910	20	32
15911	20	23
15912	20	30
15913	20	20
15914	20	26
15915	20	22
15916	20	21
15917	20	22
15918	20	24
15919	20	31
15920	20	23
15921	20	33
15922	20	37
15923	20	21
15924	20	21
15925	20	22
15926	20	23
15927	20	24
15928	20	21
15929	20	24
15930	20	35
15931	20	32
15932	20	25
15933	20	28
15934	20	28
15935	20	28
15936	20	30
15937	20	31
15938	20	24
15939	20	22
15940	20	36
15941	20	40
15942	20	28
15943	20	23
15944	20	22
15945	20	30
15946	20	24
15947	20	31
15948	20	21
15949	20	28
15950	20	29
15951	20	28
15952	20	35
15953	20	21
15954	20	33
15955	20	21
15956	20	22
15957	20	23
15958	20	39
15959	20	20
15960	20	28
15961	20	32
15962	20	29
15963	20	35
